month,health_board,age_group,simd_quintile,presentations
2020-10,NHS Dumfries and Galloway,66-75,5,6
2020-10,NHS Dumfries and Galloway,76+,1,15
2020-10,NHS Dumfries and Galloway,76+,2,10
2020-10,NHS Dumfries and Galloway,76+,3,6
2020-10,NHS Dumfries and Galloway,76+,4,9
2020-10,NHS Dumfries and Galloway,76+,5,3
2020-10,NHS Fife,0-17,1,91
2020-10,NHS Fife,0-17,2,66
2020-10,NHS Fife,0-17,3,61
2020-10,NHS Fife,0-17,4,28
2020-10,NHS Fife,0-17,5,17
2020-10,NHS Fife,18-25,1,273
2020-10,NHS Fife,18-25,2,196
2020-10,NHS Fife,18-25,3,147
2020-10,NHS Fife,18-25,4,91
2020-10,NHS Fife,18-25,5,59
2020-10,NHS Fife,26-35,1,231
2020-10,NHS Fife,26-35,2,153
2020-10,NHS Fife,26-35,3,104
2020-10,NHS Fife,26-35,4,76
2020-10,NHS Fife,26-35,5,47
2020-10,NHS Fife,36-45,1,152
2020-10,NHS Fife,36-45,2,117
2020-10,NHS Fife,36-45,3,93
2020-10,NHS Fife,36-45,4,75
2020-10,NHS Fife,36-45,5,37
2020-10,NHS Fife,46-55,1,156
2020-10,NHS Fife,46-55,2,119
2020-10,NHS Fife,46-55,3,92
2020-10,NHS Fife,46-55,4,61
2020-10,NHS Fife,46-55,5,35
2020-10,NHS Fife,56-65,1,105
2020-10,NHS Fife,56-65,2,73
2020-10,NHS Fife,56-65,3,58
2020-10,NHS Fife,56-65,4,47
2020-10,NHS Fife,56-65,5,26
2020-10,NHS Fife,66-75,1,53
2020-10,NHS Fife,66-75,2,43
2020-10,NHS Fife,66-75,3,25
2020-10,NHS Fife,66-75,4,14
2020-10,NHS Fife,66-75,5,13
2020-10,NHS Fife,76+,1,15
2020-10,NHS Fife,76+,2,17
2020-10,NHS Fife,76+,3,12
2020-10,NHS Fife,76+,4,8
2020-10,NHS Fife,76+,5,4
2020-10,NHS Forth Valley,0-17,1,64
2020-10,NHS Forth Valley,0-17,2,58
2020-10,NHS Forth Valley,0-17,3,37
2020-10,NHS Forth Valley,0-17,4,25
2020-10,NHS Forth Valley,0-17,5,9
2020-10,NHS Forth Valley,18-25,1,213
2020-10,NHS Forth Valley,18-25,2,150
2020-10,NHS Forth Valley,18-25,3,114
2020-10,NHS Forth Valley,18-25,4,73
2020-10,NHS Forth Valley,18-25,5,43
2020-10,NHS Forth Valley,26-35,1,174
2020-10,NHS Forth Valley,26-35,2,125
2020-10,NHS Forth Valley,26-35,3,87
2020-10,NHS Forth Valley,26-35,4,57
2020-10,NHS Forth Valley,26-35,5,36
2020-10,NHS Forth Valley,36-45,1,124
2020-10,NHS Forth Valley,36-45,2,92
2020-10,NHS Forth Valley,36-45,3,85
2020-10,NHS Forth Valley,36-45,4,52
2020-10,NHS Forth Valley,36-45,5,35
2020-10,NHS Forth Valley,46-55,1,127
2020-10,NHS Forth Valley,46-55,2,84
2020-10,NHS Forth Valley,46-55,3,65
2020-10,NHS Forth Valley,46-55,4,49
2020-10,NHS Forth Valley,46-55,5,29
2020-10,NHS Forth Valley,56-65,1,76
2020-10,NHS Forth Valley,56-65,2,61
2020-10,NHS Forth Valley,56-65,3,58
2020-10,NHS Forth Valley,56-65,4,34
2020-10,NHS Forth Valley,56-65,5,16
2020-10,NHS Forth Valley,66-75,1,52
2020-10,NHS Forth Valley,66-75,2,31
2020-10,NHS Forth Valley,66-75,3,22
2020-10,NHS Forth Valley,66-75,4,12
2020-10,NHS Forth Valley,66-75,5,9
2020-10,NHS Forth Valley,76+,1,14
2020-10,NHS Forth Valley,76+,2,14
2020-10,NHS Forth Valley,76+,3,13
2020-10,NHS Forth Valley,76+,4,7
2020-10,NHS Forth Valley,76+,5,4
2020-10,NHS Grampian,0-17,1,119
2020-10,NHS Grampian,0-17,2,78
2020-10,NHS Grampian,0-17,3,69
2020-10,NHS Grampian,0-17,4,38
2020-10,NHS Grampian,0-17,5,26
2020-10,NHS Grampian,18-25,1,333
2020-10,NHS Grampian,18-25,2,255
2020-10,NHS Grampian,18-25,3,193
2020-10,NHS Grampian,18-25,4,122
2020-10,NHS Grampian,18-25,5,72
2020-10,NHS Grampian,26-35,1,304
2020-10,NHS Grampian,26-35,2,194
2020-10,NHS Grampian,26-35,3,170
2020-10,NHS Grampian,26-35,4,92
2020-10,NHS Grampian,26-35,5,56
2020-10,NHS Grampian,36-45,1,201
2020-10,NHS Grampian,36-45,2,122
2020-10,NHS Grampian,36-45,3,115
2020-10,NHS Grampian,36-45,4,76
2020-10,NHS Grampian,36-45,5,43
2020-10,NHS Grampian,46-55,1,204
2020-10,NHS Grampian,46-55,2,149
2020-10,NHS Grampian,46-55,3,145
2020-10,NHS Grampian,46-55,4,78
2020-10,NHS Grampian,46-55,5,43
2020-10,NHS Grampian,56-65,1,143
2020-10,NHS Grampian,56-65,2,98
2020-10,NHS Grampian,56-65,3,83
2020-10,NHS Grampian,56-65,4,37
2020-10,NHS Grampian,56-65,5,38
2020-10,NHS Grampian,66-75,1,56
2020-10,NHS Grampian,66-75,2,46
2020-10,NHS Grampian,66-75,3,41
2020-10,NHS Grampian,66-75,4,25
2020-10,NHS Grampian,66-75,5,13
2020-10,NHS Grampian,76+,1,28
2020-10,NHS Grampian,76+,2,18
2020-10,NHS Grampian,76+,3,16
2020-10,NHS Grampian,76+,4,7
2020-10,NHS Grampian,76+,5,6
2020-10,NHS Greater Glasgow and Clyde,0-17,1,223
2020-10,NHS Greater Glasgow and Clyde,0-17,2,138
2020-10,NHS Greater Glasgow and Clyde,0-17,3,115
2020-10,NHS Greater Glasgow and Clyde,0-17,4,71
2020-10,NHS Greater Glasgow and Clyde,0-17,5,41
2020-10,NHS Greater Glasgow and Clyde,18-25,1,690
2020-10,NHS Greater Glasgow and Clyde,18-25,2,478
2020-10,NHS Greater Glasgow and Clyde,18-25,3,391
2020-10,NHS Greater Glasgow and Clyde,18-25,4,239
2020-10,NHS Greater Glasgow and Clyde,18-25,5,158
2020-10,NHS Greater Glasgow and Clyde,26-35,1,520
2020-10,NHS Greater Glasgow and Clyde,26-35,2,368
2020-10,NHS Greater Glasgow and Clyde,26-35,3,323
2020-10,NHS Greater Glasgow and Clyde,26-35,4,180
2020-10,NHS Greater Glasgow and Clyde,26-35,5,126
2020-10,NHS Greater Glasgow and Clyde,36-45,1,433
2020-10,NHS Greater Glasgow and Clyde,36-45,2,256
2020-10,NHS Greater Glasgow and Clyde,36-45,3,234
2020-10,NHS Greater Glasgow and Clyde,36-45,4,156
2020-10,NHS Greater Glasgow and Clyde,36-45,5,96
2020-10,NHS Greater Glasgow and Clyde,46-55,1,410
2020-10,NHS Greater Glasgow and Clyde,46-55,2,286
2020-10,NHS Greater Glasgow and Clyde,46-55,3,263
2020-10,NHS Greater Glasgow and Clyde,46-55,4,146
2020-10,NHS Greater Glasgow and Clyde,46-55,5,73
2020-10,NHS Greater Glasgow and Clyde,56-65,1,286
2020-10,NHS Greater Glasgow and Clyde,56-65,2,214
2020-10,NHS Greater Glasgow and Clyde,56-65,3,141
2020-10,NHS Greater Glasgow and Clyde,56-65,4,105
2020-10,NHS Greater Glasgow and Clyde,56-65,5,58
2020-10,NHS Greater Glasgow and Clyde,66-75,1,127
2020-10,NHS Greater Glasgow and Clyde,66-75,2,83
2020-10,NHS Greater Glasgow and Clyde,66-75,3,70
2020-10,NHS Greater Glasgow and Clyde,66-75,4,44
2020-10,NHS Greater Glasgow and Clyde,66-75,5,30
2020-10,NHS Greater Glasgow and Clyde,76+,1,61
2020-10,NHS Greater Glasgow and Clyde,76+,2,43
2020-10,NHS Greater Glasgow and Clyde,76+,3,31
2020-10,NHS Greater Glasgow and Clyde,76+,4,17
2020-10,NHS Greater Glasgow and Clyde,76+,5,11
2020-10,NHS Highland,0-17,1,77
2020-10,NHS Highland,0-17,2,73
2020-10,NHS Highland,0-17,3,39
2020-10,NHS Highland,0-17,4,28
2020-10,NHS Highland,0-17,5,21
2020-10,NHS Highland,18-25,1,231
2020-10,NHS Highland,18-25,2,175
2020-10,NHS Highland,18-25,3,152
2020-10,NHS Highland,18-25,4,79
2020-10,NHS Highland,18-25,5,52
2020-10,NHS Highland,26-35,1,198
2020-10,NHS Highland,26-35,2,115
2020-10,NHS Highland,26-35,3,101
2020-10,NHS Highland,26-35,4,65
2020-10,NHS Highland,26-35,5,54
2020-10,NHS Highland,36-45,1,143
2020-10,NHS Highland,36-45,2,104
2020-10,NHS Highland,36-45,3,98
2020-10,NHS Highland,36-45,4,42
2020-10,NHS Highland,36-45,5,29
2020-10,NHS Highland,46-55,1,173
2020-10,NHS Highland,46-55,2,92
2020-10,NHS Highland,46-55,3,91
2020-10,NHS Highland,46-55,4,47
2020-10,NHS Highland,46-55,5,30
2020-10,NHS Highland,56-65,1,82
2020-10,NHS Highland,56-65,2,51
2020-10,NHS Highland,56-65,3,68
2020-10,NHS Highland,56-65,4,35
2020-10,NHS Highland,56-65,5,19
2020-10,NHS Highland,66-75,1,44
2020-10,NHS Highland,66-75,2,34
2020-10,NHS Highland,66-75,3,32
2020-10,NHS Highland,66-75,4,10
2020-10,NHS Highland,66-75,5,12
2020-10,NHS Highland,76+,1,29
2020-10,NHS Highland,76+,2,17
2020-10,NHS Highland,76+,3,7
2020-10,NHS Highland,76+,4,6
2020-10,NHS Highland,76+,5,4
2020-10,NHS Lanarkshire,0-17,1,134
2020-10,NHS Lanarkshire,0-17,2,93
2020-10,NHS Lanarkshire,0-17,3,79
2020-10,NHS Lanarkshire,0-17,4,46
2020-10,NHS Lanarkshire,0-17,5,35
2020-10,NHS Lanarkshire,18-25,1,368
2020-10,NHS Lanarkshire,18-25,2,291
2020-10,NHS Lanarkshire,18-25,3,211
2020-10,NHS Lanarkshire,18-25,4,139
2020-10,NHS Lanarkshire,18-25,5,94
2020-10,NHS Lanarkshire,26-35,1,338
2020-10,NHS Lanarkshire,26-35,2,207
2020-10,NHS Lanarkshire,26-35,3,164
2020-10,NHS Lanarkshire,26-35,4,115
2020-10,NHS Lanarkshire,26-35,5,88
2020-10,NHS Lanarkshire,36-45,1,231
2020-10,NHS Lanarkshire,36-45,2,188
2020-10,NHS Lanarkshire,36-45,3,143
2020-10,NHS Lanarkshire,36-45,4,76
2020-10,NHS Lanarkshire,36-45,5,64
2020-10,NHS Lanarkshire,46-55,1,226
2020-10,NHS Lanarkshire,46-55,2,170
2020-10,NHS Lanarkshire,46-55,3,137
2020-10,NHS Lanarkshire,46-55,4,87
2020-10,NHS Lanarkshire,46-55,5,54
2020-10,NHS Lanarkshire,56-65,1,180
2020-10,NHS Lanarkshire,56-65,2,126
2020-10,NHS Lanarkshire,56-65,3,81
2020-10,NHS Lanarkshire,56-65,4,39
2020-10,NHS Lanarkshire,56-65,5,45
2020-10,NHS Lanarkshire,66-75,1,74
2020-10,NHS Lanarkshire,66-75,2,64
2020-10,NHS Lanarkshire,66-75,3,49
2020-10,NHS Lanarkshire,66-75,4,24
2020-10,NHS Lanarkshire,66-75,5,21
2020-10,NHS Lanarkshire,76+,1,27
2020-10,NHS Lanarkshire,76+,2,19
2020-10,NHS Lanarkshire,76+,3,14
2020-10,NHS Lanarkshire,76+,4,9
2020-10,NHS Lanarkshire,76+,5,9
2020-10,NHS Lothian,0-17,1,168
2020-10,NHS Lothian,0-17,2,127
2020-10,NHS Lothian,0-17,3,106
2020-10,NHS Lothian,0-17,4,60
2020-10,NHS Lothian,0-17,5,30
2020-10,NHS Lothian,18-25,1,508
2020-10,NHS Lothian,18-25,2,371
2020-10,NHS Lothian,18-25,3,298
2020-10,NHS Lothian,18-25,4,190
2020-10,NHS Lothian,18-25,5,129
2020-10,NHS Lothian,26-35,1,448
2020-10,NHS Lothian,26-35,2,302
2020-10,NHS Lothian,26-35,3,253
2020-10,NHS Lothian,26-35,4,167
2020-10,NHS Lothian,26-35,5,112
2020-10,NHS Lothian,36-45,1,316
2020-10,NHS Lothian,36-45,2,223
2020-10,NHS Lothian,36-45,3,177
2020-10,NHS Lothian,36-45,4,104
2020-10,NHS Lothian,36-45,5,63
2020-10,NHS Lothian,46-55,1,327
2020-10,NHS Lothian,46-55,2,234
2020-10,NHS Lothian,46-55,3,174
2020-10,NHS Lothian,46-55,4,93
2020-10,NHS Lothian,46-55,5,75
2020-10,NHS Lothian,56-65,1,207
2020-10,NHS Lothian,56-65,2,151
2020-10,NHS Lothian,56-65,3,111
2020-10,NHS Lothian,56-65,4,71
2020-10,NHS Lothian,56-65,5,49
2020-10,NHS Lothian,66-75,1,126
2020-10,NHS Lothian,66-75,2,86
2020-10,NHS Lothian,66-75,3,52
2020-10,NHS Lothian,66-75,4,36
2020-10,NHS Lothian,66-75,5,29
2020-10,NHS Lothian,76+,1,56
2020-10,NHS Lothian,76+,2,30
2020-10,NHS Lothian,76+,3,25
2020-10,NHS Lothian,76+,4,9
2020-10,NHS Lothian,76+,5,11
2020-10,NHS Orkney,0-17,1,13
2020-10,NHS Orkney,0-17,2,10
2020-10,NHS Orkney,0-17,3,9
2020-10,NHS Orkney,0-17,4,5
2020-10,NHS Orkney,0-17,5,5
2020-10,NHS Orkney,18-25,1,47
2020-10,NHS Orkney,18-25,2,27
2020-10,NHS Orkney,18-25,3,21
2020-10,NHS Orkney,18-25,4,18
2020-10,NHS Orkney,18-25,5,11
2020-10,NHS Orkney,26-35,1,33
2020-10,NHS Orkney,26-35,2,20
2020-10,NHS Orkney,26-35,3,18
2020-10,NHS Orkney,26-35,4,15
2020-10,NHS Orkney,26-35,5,9
2020-10,NHS Orkney,36-45,1,23
2020-10,NHS Orkney,36-45,2,18
2020-10,NHS Orkney,36-45,3,14
2020-10,NHS Orkney,36-45,4,10
2020-10,NHS Orkney,36-45,5,8
2020-10,NHS Orkney,46-55,1,22
2020-10,NHS Orkney,46-55,2,14
2020-10,NHS Orkney,46-55,3,14
2020-10,NHS Orkney,46-55,4,4
2020-10,NHS Orkney,46-55,5,6
2020-10,NHS Orkney,56-65,1,12
2020-10,NHS Orkney,56-65,2,19
2020-10,NHS Orkney,56-65,3,10
2020-10,NHS Orkney,56-65,4,8
2020-10,NHS Orkney,56-65,5,5
2020-10,NHS Orkney,66-75,1,6
2020-10,NHS Orkney,66-75,2,4
2020-10,NHS Orkney,66-75,3,5
2020-10,NHS Orkney,66-75,4,2
2020-10,NHS Orkney,76+,1,4
2020-10,NHS Orkney,76+,2,2
2020-10,NHS Orkney,76+,4,3
2020-10,NHS Shetland,0-17,1,14
2020-10,NHS Shetland,0-17,2,11
2020-10,NHS Shetland,0-17,3,6
2020-10,NHS Shetland,0-17,4,4
2020-10,NHS Shetland,18-25,1,52
2020-10,NHS Shetland,18-25,2,32
2020-10,NHS Shetland,18-25,3,22
2020-10,NHS Shetland,18-25,4,16
2020-10,NHS Shetland,18-25,5,7
2020-10,NHS Shetland,26-35,1,28
2020-10,NHS Shetland,26-35,2,23
2020-10,NHS Shetland,26-35,3,11
2020-10,NHS Shetland,26-35,4,11
2020-10,NHS Shetland,26-35,5,12
2020-10,NHS Shetland,36-45,1,29
2020-10,NHS Shetland,36-45,2,15
2020-10,NHS Shetland,36-45,3,16
2020-10,NHS Shetland,36-45,4,6
2020-10,NHS Shetland,36-45,5,3
2020-10,NHS Shetland,46-55,1,22
2020-10,NHS Shetland,46-55,2,13
2020-10,NHS Shetland,46-55,3,12
2020-10,NHS Shetland,46-55,4,11
2020-10,NHS Shetland,46-55,5,2
2020-10,NHS Shetland,56-65,1,12
2020-10,NHS Shetland,56-65,2,11
2020-10,NHS Shetland,56-65,3,13
2020-10,NHS Shetland,56-65,4,4
2020-10,NHS Shetland,56-65,5,1
2020-10,NHS Shetland,66-75,1,7
2020-10,NHS Shetland,66-75,2,3
2020-10,NHS Shetland,66-75,3,4
2020-10,NHS Shetland,66-75,4,1
2020-10,NHS Shetland,66-75,5,1
2020-10,NHS Shetland,76+,1,7
2020-10,NHS Shetland,76+,2,3
2020-10,NHS Shetland,76+,3,5
2020-10,NHS Shetland,76+,4,1
2020-10,NHS Tayside,0-17,1,105
2020-10,NHS Tayside,0-17,2,64
2020-10,NHS Tayside,0-17,3,71
2020-10,NHS Tayside,0-17,4,35
2020-10,NHS Tayside,0-17,5,23
2020-10,NHS Tayside,18-25,1,336
2020-10,NHS Tayside,18-25,2,200
2020-10,NHS Tayside,18-25,3,175
2020-10,NHS Tayside,18-25,4,123
2020-10,NHS Tayside,18-25,5,79
2020-10,NHS Tayside,26-35,1,248
2020-10,NHS Tayside,26-35,2,185
2020-10,NHS Tayside,26-35,3,160
2020-10,NHS Tayside,26-35,4,95
2020-10,NHS Tayside,26-35,5,57
2020-10,NHS Tayside,36-45,1,181
2020-10,NHS Tayside,36-45,2,155
2020-10,NHS Tayside,36-45,3,106
2020-10,NHS Tayside,36-45,4,65
2020-10,NHS Tayside,36-45,5,41
2020-10,NHS Tayside,46-55,1,200
2020-10,NHS Tayside,46-55,2,151
2020-10,NHS Tayside,46-55,3,89
2020-10,NHS Tayside,46-55,4,60
2020-10,NHS Tayside,46-55,5,56
2020-10,NHS Tayside,56-65,1,125
2020-10,NHS Tayside,56-65,2,98
2020-10,NHS Tayside,56-65,3,75
2020-10,NHS Tayside,56-65,4,50
2020-10,NHS Tayside,56-65,5,33
2020-10,NHS Tayside,66-75,1,75
2020-10,NHS Tayside,66-75,2,51
2020-10,NHS Tayside,66-75,3,43
2020-10,NHS Tayside,66-75,4,20
2020-10,NHS Tayside,66-75,5,12
2020-10,NHS Tayside,76+,1,31
2020-10,NHS Tayside,76+,2,20
2020-10,NHS Tayside,76+,3,16
2020-10,NHS Tayside,76+,4,8
2020-10,NHS Tayside,76+,5,7
2020-10,NHS Western Isles,0-17,1,12
2020-10,NHS Western Isles,0-17,2,12
2020-10,NHS Western Isles,0-17,3,10
2020-10,NHS Western Isles,0-17,4,7
2020-10,NHS Western Isles,0-17,5,5
2020-10,NHS Western Isles,18-25,1,68
2020-10,NHS Western Isles,18-25,2,33
2020-10,NHS Western Isles,18-25,3,35
2020-10,NHS Western Isles,18-25,4,16
2020-10,NHS Western Isles,18-25,5,7
2020-10,NHS Western Isles,26-35,1,38
2020-10,NHS Western Isles,26-35,2,37
2020-10,NHS Western Isles,26-35,3,28
2020-10,NHS Western Isles,26-35,4,8
2020-10,NHS Western Isles,26-35,5,13
2020-10,NHS Western Isles,36-45,1,33
2020-10,NHS Western Isles,36-45,2,22
2020-10,NHS Western Isles,36-45,3,15
2020-10,NHS Western Isles,36-45,4,8
2020-10,NHS Western Isles,36-45,5,1
2020-10,NHS Western Isles,46-55,1,37
2020-10,NHS Western Isles,46-55,2,19
2020-10,NHS Western Isles,46-55,3,16
2020-10,NHS Western Isles,46-55,4,9
2020-10,NHS Western Isles,46-55,5,12
2020-10,NHS Western Isles,56-65,1,19
2020-10,NHS Western Isles,56-65,2,11
2020-10,NHS Western Isles,56-65,3,18
2020-10,NHS Western Isles,56-65,4,5
2020-10,NHS Western Isles,56-65,5,7
2020-10,NHS Western Isles,66-75,1,10
2020-10,NHS Western Isles,66-75,2,10
2020-10,NHS Western Isles,66-75,3,6
2020-10,NHS Western Isles,66-75,4,2
2020-10,NHS Western Isles,66-75,5,3
2020-10,NHS Western Isles,76+,1,4
2020-10,NHS Western Isles,76+,2,2
2020-10,NHS Western Isles,76+,3,6
2020-11,NHS Ayrshire and Arran,0-17,1,82
2020-11,NHS Ayrshire and Arran,0-17,2,51
2020-11,NHS Ayrshire and Arran,0-17,3,42
2020-11,NHS Ayrshire and Arran,0-17,4,38
2020-11,NHS Ayrshire and Arran,0-17,5,18
2020-11,NHS Ayrshire and Arran,18-25,1,248
2020-11,NHS Ayrshire and Arran,18-25,2,178
2020-11,NHS Ayrshire and Arran,18-25,3,129
2020-11,NHS Ayrshire and Arran,18-25,4,80
2020-11,NHS Ayrshire and Arran,18-25,5,64
2020-11,NHS Ayrshire and Arran,26-35,1,209
2020-11,NHS Ayrshire and Arran,26-35,2,178
2020-11,NHS Ayrshire and Arran,26-35,3,120
2020-11,NHS Ayrshire and Arran,26-35,4,57
2020-11,NHS Ayrshire and Arran,26-35,5,48
2020-11,NHS Ayrshire and Arran,36-45,1,150
2020-11,NHS Ayrshire and Arran,36-45,2,114
2020-11,NHS Ayrshire and Arran,36-45,3,97
2020-11,NHS Ayrshire and Arran,36-45,4,58
2020-11,NHS Ayrshire and Arran,36-45,5,39
2020-11,NHS Ayrshire and Arran,46-55,1,163
2020-11,NHS Ayrshire and Arran,46-55,2,123
2020-11,NHS Ayrshire and Arran,46-55,3,75
2020-11,NHS Ayrshire and Arran,46-55,4,38
2020-11,NHS Ayrshire and Arran,46-55,5,40
2020-11,NHS Ayrshire and Arran,56-65,1,93
2020-11,NHS Ayrshire and Arran,56-65,2,77
2020-11,NHS Ayrshire and Arran,56-65,3,60
2020-11,NHS Ayrshire and Arran,56-65,4,31
2020-11,NHS Ayrshire and Arran,56-65,5,26
2020-11,NHS Ayrshire and Arran,66-75,1,53
2020-11,NHS Ayrshire and Arran,66-75,2,30
2020-11,NHS Ayrshire and Arran,66-75,3,35
2020-11,NHS Ayrshire and Arran,66-75,4,19
2020-11,NHS Ayrshire and Arran,66-75,5,17
2020-11,NHS Ayrshire and Arran,76+,1,16
2020-11,NHS Ayrshire and Arran,76+,2,7
2020-11,NHS Ayrshire and Arran,76+,3,9
2020-11,NHS Ayrshire and Arran,76+,4,6
2020-11,NHS Ayrshire and Arran,76+,5,1
2020-11,NHS Borders,0-17,1,37
2020-11,NHS Borders,0-17,2,18
2020-11,NHS Borders,0-17,3,22
2020-11,NHS Borders,0-17,4,11
2020-11,NHS Borders,0-17,5,9
2020-11,NHS Borders,18-25,1,93
2020-11,NHS Borders,18-25,2,76
2020-11,NHS Borders,18-25,3,58
2020-11,NHS Borders,18-25,4,40
2020-11,NHS Borders,18-25,5,18
2020-11,NHS Borders,26-35,1,81
2020-11,NHS Borders,26-35,2,66
2020-11,NHS Borders,26-35,3,39
2020-11,NHS Borders,26-35,4,32
2020-11,NHS Borders,26-35,5,20
2020-11,NHS Borders,36-45,1,55
2020-11,NHS Borders,36-45,2,50
2020-11,NHS Borders,36-45,3,38
2020-11,NHS Borders,36-45,4,17
2020-11,NHS Borders,36-45,5,14
2020-11,NHS Borders,46-55,1,58
2020-11,NHS Borders,46-55,2,45
2020-11,NHS Borders,46-55,3,30
2020-11,NHS Borders,46-55,4,18
2020-11,NHS Borders,46-55,5,15
2020-11,NHS Borders,56-65,1,46
2020-11,NHS Borders,56-65,2,23
2020-11,NHS Borders,56-65,3,21
2020-11,NHS Borders,56-65,4,19
2020-11,NHS Borders,56-65,5,12
2020-11,NHS Borders,66-75,1,24
2020-11,NHS Borders,66-75,2,19
2020-11,NHS Borders,66-75,3,13
2020-11,NHS Borders,66-75,4,6
2020-11,NHS Borders,66-75,5,4
2020-11,NHS Borders,76+,1,12
2020-11,NHS Borders,76+,2,10
2020-11,NHS Borders,76+,3,6
2020-11,NHS Borders,76+,4,3
2020-11,NHS Borders,76+,5,1
2020-11,NHS Dumfries and Galloway,0-17,1,49
2020-11,NHS Dumfries and Galloway,0-17,2,33
2020-11,NHS Dumfries and Galloway,0-17,3,27
2020-11,NHS Dumfries and Galloway,0-17,4,17
2020-11,NHS Dumfries and Galloway,0-17,5,6
2020-11,NHS Dumfries and Galloway,18-25,1,132
2020-11,NHS Dumfries and Galloway,18-25,2,102
2020-11,NHS Dumfries and Galloway,18-25,3,73
2020-11,NHS Dumfries and Galloway,18-25,4,35
2020-11,NHS Dumfries and Galloway,18-25,5,28
2020-11,NHS Dumfries and Galloway,26-35,1,123
2020-11,NHS Dumfries and Galloway,26-35,2,96
2020-11,NHS Dumfries and Galloway,26-35,3,67
2020-11,NHS Dumfries and Galloway,26-35,4,52
2020-11,NHS Dumfries and Galloway,26-35,5,28
2020-11,NHS Dumfries and Galloway,36-45,1,112
2020-11,NHS Dumfries and Galloway,36-45,2,61
2020-11,NHS Dumfries and Galloway,36-45,3,57
2020-11,NHS Dumfries and Galloway,36-45,4,29
2020-11,NHS Dumfries and Galloway,36-45,5,22
2020-11,NHS Dumfries and Galloway,46-55,1,87
2020-11,NHS Dumfries and Galloway,46-55,2,66
2020-11,NHS Dumfries and Galloway,46-55,3,59
2020-11,NHS Dumfries and Galloway,46-55,4,25
2020-11,NHS Dumfries and Galloway,46-55,5,31
2020-11,NHS Dumfries and Galloway,56-65,1,54
2020-11,NHS Dumfries and Galloway,56-65,2,43
2020-11,NHS Dumfries and Galloway,56-65,3,37
2020-11,NHS Dumfries and Galloway,56-65,4,19
2020-11,NHS Dumfries and Galloway,56-65,5,7
2020-11,NHS Dumfries and Galloway,66-75,1,23
2020-11,NHS Dumfries and Galloway,66-75,2,27
2020-11,NHS Dumfries and Galloway,66-75,3,12
2020-11,NHS Dumfries and Galloway,66-75,4,9
2020-11,NHS Dumfries and Galloway,66-75,5,10
2020-11,NHS Dumfries and Galloway,76+,1,8
2020-11,NHS Dumfries and Galloway,76+,2,9
2020-11,NHS Dumfries and Galloway,76+,3,8
2020-11,NHS Dumfries and Galloway,76+,4,1
2020-11,NHS Dumfries and Galloway,76+,5,2
2020-11,NHS Fife,0-17,1,73
2020-11,NHS Fife,0-17,2,56
2020-11,NHS Fife,0-17,3,43
2020-11,NHS Fife,0-17,4,30
2020-11,NHS Fife,0-17,5,16
2020-11,NHS Fife,18-25,1,246
2020-11,NHS Fife,18-25,2,207
2020-11,NHS Fife,18-25,3,123
2020-11,NHS Fife,18-25,4,114
2020-11,NHS Fife,18-25,5,62
2020-11,NHS Fife,26-35,1,198
2020-11,NHS Fife,26-35,2,155
2020-11,NHS Fife,26-35,3,116
2020-11,NHS Fife,26-35,4,74
2020-11,NHS Fife,26-35,5,42
2020-11,NHS Fife,36-45,1,153
2020-11,NHS Fife,36-45,2,103
2020-11,NHS Fife,36-45,3,83
2020-11,NHS Fife,36-45,4,58
2020-11,NHS Fife,36-45,5,37
2020-11,NHS Fife,46-55,1,164
2020-11,NHS Fife,46-55,2,108
2020-11,NHS Fife,46-55,3,85
2020-11,NHS Fife,46-55,4,49
2020-11,NHS Fife,46-55,5,37
2020-11,NHS Fife,56-65,1,80
2020-11,NHS Fife,56-65,2,70
2020-11,NHS Fife,56-65,3,55
2020-11,NHS Fife,56-65,4,26
2020-11,NHS Fife,56-65,5,29
2020-11,NHS Fife,66-75,1,51
2020-11,NHS Fife,66-75,2,37
2020-11,NHS Fife,66-75,3,25
2020-11,NHS Fife,66-75,4,21
2020-11,NHS Fife,66-75,5,13
2020-11,NHS Fife,76+,1,17
2020-11,NHS Fife,76+,2,14
2020-11,NHS Fife,76+,3,12
2020-11,NHS Fife,76+,4,4
2020-11,NHS Fife,76+,5,1
2020-11,NHS Forth Valley,0-17,1,62
2020-11,NHS Forth Valley,0-17,2,38
2020-11,NHS Forth Valley,0-17,3,35
2020-11,NHS Forth Valley,0-17,4,24
2020-11,NHS Forth Valley,0-17,5,15
2020-11,NHS Forth Valley,18-25,1,184
2020-11,NHS Forth Valley,18-25,2,134
2020-11,NHS Forth Valley,18-25,3,105
2020-11,NHS Forth Valley,18-25,4,76
2020-11,NHS Forth Valley,18-25,5,44
2020-11,NHS Forth Valley,26-35,1,167
2020-11,NHS Forth Valley,26-35,2,128
2020-11,NHS Forth Valley,26-35,3,75
2020-11,NHS Forth Valley,26-35,4,56
2020-11,NHS Forth Valley,26-35,5,38
2020-11,NHS Forth Valley,36-45,1,115
2020-11,NHS Forth Valley,36-45,2,97
2020-11,NHS Forth Valley,36-45,3,93
2020-11,NHS Forth Valley,36-45,4,47
2020-11,NHS Forth Valley,36-45,5,22
2020-11,NHS Forth Valley,46-55,1,131
2020-11,NHS Forth Valley,46-55,2,94
